timestamp,temperature (°C),humidity (%),pressure (hPa),rssi,acceleration x,acceleration y,acceleration z,voltage,movement counter,measurement sequence number
2020-11-29T18:32:27+0100,2.35,53.6875,909.32,-96,-0.02,0.004,1.04,2.851,99,9118
2020-11-29T18:32:28+0100,2.35,53.685,909.32,-80,-0.032,0.016,1.04,2.851,99,9119
2020-11-29T18:32:31+0100,2.35,53.695,909.32,-66,-0.02,0.008,1.04,2.851,99,9121
2020-11-29T18:32:32+0100,2.35,53.7075,909.32,-77,-0.032,0.008,1.04,2.851,99,9122
2020-11-29T18:32:35+0100,2.35,53.695,909.32,-64,-0.024,0.008,1.04,2.851,99,9124
2020-11-29T18:32:36+0100,2.35,53.7075,909.32,-76,-0.032,0.008,1.044,2.851,99,9125
2020-11-29T18:32:41+0100,2.35,53.74,909.32,-77,-0.024,0.008,1.032,2.857,99,9129
2020-11-29T18:32:43+0100,2.35,53.7275,909.32,-80,-0.02,0.016,1.032,2.857,99,9130
2020-11-29T18:32:44+0100,2.35,53.7275,909.32,-65,-0.028,0.008,1.044,2.857,99,9131
2020-11-29T18:47:36+0100,2.41,53.5825,909.46,-79,-0.028,0.008,1.036,2.857,99,9828
2020-11-29T18:47:37+0100,2.41,53.5925,909.46,-82,-0.024,0.012,1.044,2.857,99,9829
2020-11-29T18:47:38+0100,2.41,53.5925,909.45,-63,-0.024,0.004,1.044,2.857,99,9830
2020-11-29T18:47:39+0100,2.41,53.605,909.46,-75,-0.028,0.012,1.044,2.857,99,9831
2020-11-29T18:47:41+0100,2.41,53.605,909.46,-83,-0.024,0.012,1.04,2.857,99,9832
2020-11-29T18:48:20+0100,2.42,53.5075,909.44,-81,-0.032,0.012,1.036,2.869,99,9863
2020-11-29T18:48:24+0100,2.42,53.5075,909.44,-63,-0.032,0.004,1.032,2.869,99,9866
2020-11-29T18:48:27+0100,2.42,53.4975,909.44,-64,-0.028,0.008,1.036,2.857,99,9868
2020-11-29T18:48:29+0100,2.42,53.485,909.44,-64,-0.028,0.004,1.04,2.857,99,9870
2020-11-29T18:48:31+0100,2.42,53.485,909.45,-65,-0.032,0.012,1.036,2.857,99,9871
2020-11-29T18:48:32+0100,2.42,53.475,909.44,-84,-0.028,0.004,1.04,2.857,99,9872
2020-11-29T18:48:35+0100,2.42,53.485,909.44,-85,-0.032,0.012,1.036,2.857,99,9874
2020-11-29T18:48:36+0100,2.42,53.4975,909.44,-64,-0.028,0.008,1.04,2.857,99,9875
2020-11-29T18:48:38+0100,2.42,53.485,909.45,-64,-0.024,0.008,1.036,2.875,99,9877
2020-11-29T18:48:40+0100,2.42,53.475,909.45,-82,-0.02,0.008,1.036,2.875,99,9878
2020-11-29T18:48:46+0100,2.42,53.43,909.46,-64,-0.028,0.012,1.036,2.875,99,9883
2020-11-29T18:48:49+0100,2.42,53.3875,909.45,-65,-0.02,0.008,1.028,2.857,99,9885
2020-11-29T18:48:50+0100,2.42,53.3975,909.46,-86,-0.028,0.016,1.036,2.857,99,9886
2020-11-29T18:48:52+0100,2.42,53.3975,909.46,-64,-0.032,0.008,1.044,2.857,99,9887
2020-11-29T18:48:54+0100,2.42,53.3875,909.46,-63,-0.028,0.012,1.036,2.857,99,9889
